date,opponent,batter,pitcherHand,plateAppearance,pitchType,pitchLocation,swing,miss,result,resultType,resultLocation,hitType,
16JUL2024,Oak City,Ross,R,4,FB,2,1,0,bip,fly,4,fo7,
16JUL2024,Oak City,Wilson,R,1,FB,10,0,0,ball,hbp,,,
16JUL2024,Oak City,Wilson,R,2,CH,11,0,0,ball,,,,
16JUL2024,Oak City,Wilson,R,2,FB,5,1,0,bip,popup,5,po4,
16JUL2024,Oak City,Wilson,R,3,FB,2,1,0,bip,grounder,2,fc,
16JUL2024,Oak City,Wilson,R,4,CH,4,0,0,strike,looking,,,
16JUL2024,Oak City,Wilson,R,4,FB,10,0,0,ball,,,,
16JUL2024,Oak City,Wilson,R,4,CB,13,0,0,ball,,,,
16JUL2024,Oak City,Wilson,R,4,FB,3,1,1,strike,swinging,,,
16JUL2024,Oak City,Wilson,R,4,FB,11,1,0,bip,grounder,2,go4,
16JUL2024,Oak City,Drew,R,1,CH,5,1,0,bip,popup,2,roe,
16JUL2024,Oak City,Drew,R,2,FB,8,0,0,strike,looking,,,
16JUL2024,Oak City,Drew,R,2,CH,4,1,0,bip,liner,1,lo3,
16JUL2024,Oak City,Drew,R,3,CB,12,0,0,ball,,,,
16JUL2024,Oak City,Drew,R,3,FB,3,1,0,bip,liner,6,single,
16JUL2024,Oak City,Drew,R,4,FB,5,1,0,foul,,,,
16JUL2024,Oak City,Drew,R,4,CH,13,0,0,ball,,,,
16JUL2024,Oak City,Drew,R,4,CH,8,1,1,strike,swinging,,,
16JUL2024,Oak City,Drew,R,4,CH,6,1,1,strike,swinging,,k,
16JUL2024,Oak City,Drew,R,5,FB,7,0,0,strike,looking,,,
16JUL2024,Oak City,Drew,R,5,FB,10,0,0,ball,,,,
16JUL2024,Oak City,Drew,R,5,FB,1,1,0,bip,fly,5,sf8,
17JUL2024,High Point,Williams,R,1,CB,10,0,0,ball,hbp,,,
17JUL2024,High Point,Williams,R,2,FB,7,1,0,bip,popup,2,po4,
17JUL2024,High Point,Williams,L,3,CH,10,0,0,ball,,,,
17JUL2024,High Point,Williams,L,3,CH,6,0,0,strike,looking,,,
17JUL2024,High Point,Williams,L,3,FB,7,1,0,foul,,,,
17JUL2024,High Point,Williams,L,3,FB,13,0,0,ball,,,,
17JUL2024,High Point,Williams,L,3,CB,13,0,0,ball,,,,
17JUL2024,High Point,Williams,L,3,FB,11,1,0,foul,,,,
17JUL2024,High Point,Williams,L,3,CH,12,0,0,ball,walk,,,
17JUL2024,High Point,Garrett,R,1,CH,5,0,0,strike,looking,,,
17JUL2024,High Point,Garrett,R,1,CH,12,0,0,ball,,,,
17JUL2024,High Point,Garrett,R,1,FB,13,0,0,ball,,,,
17JUL2024,High Point,Garrett,R,1,CH,10,0,0,ball,,,,
17JUL2024,High Point,Garrett,R,1,FB,11,0,0,ball,walk,,,
17JUL2024,High Point,Garrett,R,2,CB,13,1,1,strike,swinging,,,
17JUL2024,High Point,Garrett,R,2,FB,10,1,0,foul,,,,
17JUL2024,High Point,Garrett,R,2,FB,12,0,0,ball,,,,
17JUL2024,High Point,Garrett,R,2,FB,11,0,0,ball,,,,
17JUL2024,High Point,Garrett,R,2,SL,13,1,1,strike,swinging,,k,
17JUL2024,High Point,Garrett,L,3,FB,5,1,0,bip,liner,2,lo1,
17JUL2024,High Point,Merlak,R,1,CH,4,0,0,strike,looking,,,
17JUL2024,High Point,Merlak,R,1,SL,9,0,0,strike,looking,,,
17JUL2024,High Point,Merlak,R,1,SL,6,1,0,bip,fly,4,single,
17JUL2024,High Point,Gardner,R,1,CH,10,0,0,ball,,,,
17JUL2024,High Point,Gardner,R,1,FB,11,0,0,ball,,,,
17JUL2024,High Point,Gardner,R,1,CH,12,0,0,ball,,,,
17JUL2024,High Point,Gardner,R,1,FB,12,0,0,ball,walk,,,
17JUL2024,High Point,Gardner,R,2,CB,12,0,0,ball,,,,
17JUL2024,High Point,Gardner,R,2,FB,12,0,0,ball,,,,
17JUL2024,High Point,Gardner,R,2,SL,3,1,0,bip,popup,5,po6,
17JUL2024,High Point,Cato,R,1,FB,2,1,0,bip,grounder,3,single,
17JUL2024,High Point,Cato,R,2,FB,1,0,0,strike,looking,,,
17JUL2024,High Point,Cato,R,2,FB,6,0,0,strike,looking,,,
17JUL2024,High Point,Cato,R,2,FB,13,0,0,ball,hbp,,,
17JUL2024,High Point,Cato,L,3,FB,12,0,0,ball,,,,
17JUL2024,High Point,Cato,L,3,CH,5,1,0,foul,,,,
17JUL2024,High Point,Cato,L,3,CH,9,1,0,foul,,,,
17JUL2024,High Point,Cato,L,3,CB,12,1,1,strike,swinging,,k,
17JUL2024,High Point,Cato,L,4,CB,11,0,0,ball,,,,
17JUL2024,High Point,Cato,L,4,CH,10,0,0,ball,,,,
17JUL2024,High Point,Cato,L,4,FB,11,0,0,ball,hbp,,,
17JUL2024,High Point,Cato,L,5,FB,1,1,0,bip,grounder,2,fc,
17JUL2024,High Point,Ross,L,1,CB,6,0,0,strike,looking,,,
17JUL2024,High Point,Ross,L,1,CB,9,0,0,strike,looking,,,
17JUL2024,High Point,Ross,L,1,FB,1,1,1,strike,swinging,,k,
17JUL2024,High Point,Wilson,L,1,FB,6,1,0,bip,grounder,1,go3,
17JUL2024,High Point,Brown,R,1,FB,10,0,0,ball,,,,
17JUL2024,High Point,Brown,R,1,FB,12,0,0,ball,,,,
17JUL2024,High Point,Brown,R,1,CH,7,0,0,strike,looking,,,
17JUL2024,High Point,Brown,R,1,FB,12,0,0,ball,,,,
17JUL2024,High Point,Brown,R,1,FB,10,0,0,ball,walk,,,
17JUL2024,High Point,Brown,R,2,FB,10,0,0,ball,,,,
17JUL2024,High Point,Brown,R,2,CH,12,0,0,ball,,,,
17JUL2024,High Point,Brown,R,2,CH,4,0,0,strike,looking,,,
17JUL2024,High Point,Brown,R,2,FB,10,1,1,strike,swinging,,,
17JUL2024,High Point,Brown,R,2,FB,4,0,0,strike,looking,,kk,
17JUL2024,High Point,Brown,L,3,CH,12,0,0,ball,,,,
17JUL2024,High Point,Brown,L,3,FB,4,0,0,strike,looking,,,
17JUL2024,High Point,Brown,L,3,CH,2,1,0,bip,popup,8,po5,
17JUL2024,High Point,Brown,L,4,CB,13,0,0,ball,,,,
17JUL2024,High Point,Brown,L,4,FB,10,1,0,foul,,,,
17JUL2024,High Point,Brown,L,4,FB,1,1,0,foul,,,,
17JUL2024,High Point,Brown,L,4,FB,3,1,0,foul,,,,
17JUL2024,High Point,Brown,L,4,FB,5,1,0,foul,,,,
17JUL2024,High Point,Brown,L,4,CB,12,0,0,ball,,,,
17JUL2024,High Point,Brown,L,4,FB,11,0,0,ball,,,,
17JUL2024,High Point,Brown,L,4,CH,12,0,0,ball,walk,,,
17JUL2024,High Point,DiCarlo,R,1,FB,12,0,0,ball,,,,
17JUL2024,High Point,DiCarlo,R,1,FB,12,1,0,foul,,,,
17JUL2024,High Point,DiCarlo,R,1,FB,12,0,0,ball,,,,
17JUL2024,High Point,DiCarlo,R,1,FB,12,0,0,ball,,,,
17JUL2024,High Point,DiCarlo,R,1,FB,12,0,0,ball,walk,,,
17JUL2024,High Point,DiCarlo,R,2,CH,12,1,1,strike,swinging,,,
17JUL2024,High Point,DiCarlo,R,2,FB,4,1,0,foul,,,,
17JUL2024,High Point,DiCarlo,R,2,CH,7,1,0,foul,,,,
17JUL2024,High Point,DiCarlo,R,2,FB,5,1,0,bip,grounder,2,fc,
17JUL2024,High Point,DiCarlo,R,3,FB,4,0,0,strike,looking,,,
17JUL2024,High Point,DiCarlo,R,3,SL,9,1,0,bip,grounder,2,go4,
17JUL2024,High Point,DiCarlo,L,4,CB,9,0,0,strike,looking,,,
17JUL2024,High Point,DiCarlo,L,4,FB,8,1,0,bip,liner,4,single,
17JUL2024,High Point,DiCarlo,L,5,CB,6,1,0,bip,grounder,2,single,
17JUL2024,High Point,Drew,R,1,FB,7,0,0,strike,looking,,,
17JUL2024,High Point,Drew,R,1,FB,12,0,0,ball,,,,
17JUL2024,High Point,Drew,R,1,CH,10,0,0,ball,,,,
17JUL2024,High Point,Drew,R,1,CB,12,1,0,bip,grounder,2,go1,
17JUL2024,High Point,Drew,R,2,FB,10,0,0,ball,,,,
17JUL2024,High Point,Drew,R,2,FB,2,1,0,bip,grounder,2,sh4,
17JUL2024,High Point,Drew,R,3,FB,10,0,0,ball,,,,
17JUL2024,High Point,Drew,R,3,CH,2,1,1,strike,swinging,,,
17JUL2024,High Point,Drew,R,3,FB,12,0,0,ball,,,,
17JUL2024,High Point,Drew,R,3,FB,6,1,0,foul,,,,
17JUL2024,High Point,Drew,L,4,FB,6,0,0,strike,looking,,,
17JUL2024,High Point,Drew,L,4,CB,6,1,0,foul,,,,
17JUL2024,High Point,Drew,L,4,CH,12,0,0,ball,,,,
17JUL2024,High Point,Drew,L,4,CB,13,1,1,strike,swinging,,k,
17JUL2024,High Point,Drew,L,5,FB,4,0,0,strike,looking,,,
17JUL2024,High Point,Drew,L,5,FB,8,1,0,foul,,,,
17JUL2024,High Point,Drew,L,5,CB,11,0,0,ball,,,,
17JUL2024,High Point,Drew,L,5,FB,12,0,0,ball,,,,
17JUL2024,High Point,Drew,L,5,CH,4,1,1,strike,swinging,,k,
17JUL2024,High Point,Bock,R,1,SL,6,0,0,strike,looking,,,
17JUL2024,High Point,Bock,R,1,CH,10,0,0,ball,,,,
17JUL2024,High Point,Bock,R,1,FB,12,0,0,ball,,,,
17JUL2024,High Point,Bock,R,1,FB,5,1,0,bip,fly,5,fo8,
17JUL2024,High Point,Bock,R,2,CB,7,0,0,strike,looking,,,
17JUL2024,High Point,Bock,R,2,SL,6,1,1,strike,swinging,,,
17JUL2024,High Point,Bock,R,2,FB,13,1,0,foul,,,,
17JUL2024,High Point,Bock,R,2,CH,10,0,0,ball,,,,
17JUL2024,High Point,Bock,R,2,SL,8,1,0,foul,,,,
17JUL2024,High Point,Bock,R,2,FB,1,1,1,strike,swinging,,k,
17JUL2024,High Point,Bock,R,3,FB,10,1,0,foul,,,,
17JUL2024,High Point,Bock,R,3,FB,12,1,0,foul,,,,
17JUL2024,High Point,Bock,R,3,FB,1,1,0,bip,fly,4,fo7,
17JUL2024,High Point,Bock,L,4,FB,11,0,0,ball,,,,
17JUL2024,High Point,Bock,L,4,CH,13,1,1,strike,swinging,,,
17JUL2024,High Point,Bock,L,4,FB,2,1,1,strike,swinging,,,
17JUL2024,High Point,Bock,L,4,FB,5,1,1,strike,swinging,,k,
17JUL2024,High Point,White,L,1,FB,12,0,0,ball,,,,
17JUL2024,High Point,White,L,1,FB,6,0,0,strike,looking,,,
17JUL2024,High Point,White,L,1,FB,13,0,0,ball,,,,
17JUL2024,High Point,White,L,1,FB,3,1,0,bip,popup,2,po4,
17JUL2024,High Point,White,L,2,FB,1,1,1,strike,swinging,,,
17JUL2024,High Point,White,L,2,CH,9,1,0,bip,fly,6,fo9,
17JUL2024,High Point,Snelson,R,1,SL,13,0,0,ball,,,,
17JUL2024,High Point,Snelson,R,1,SL,4,0,0,strike,looking,,,
17JUL2024,High Point,Snelson,R,1,SL,9,0,0,strike,looking,,,
17JUL2024,High Point,Snelson,R,1,SL,13,1,1,strike,swinging,,k,
17JUL2024,High Point,Snelson,R,2,CH,10,0,0,ball,,,,
17JUL2024,High Point,Snelson,R,2,CH,12,0,0,ball,hbp,,,
17JUL2024,High Point,Snelson,R,3,FB,10,1,0,foul,,,,
17JUL2024,High Point,Snelson,R,3,SL,3,1,0,foul,,,,
17JUL2024,High Point,Snelson,R,3,FB,7,1,0,foul,,,,
17JUL2024,High Point,Snelson,R,3,SL,13,0,0,ball,,,,
17JUL2024,High Point,Snelson,R,3,SL,13,0,0,ball,,,,
17JUL2024,High Point,Snelson,R,3,FB,4,0,0,strike,looking,,kk,
17JUL2024,High Point,Snelson,L,4,FB,6,0,0,strike,looking,,,
17JUL2024,High Point,Snelson,L,4,CH,11,0,0,ball,,,,
17JUL2024,High Point,Snelson,L,4,FB,11,0,0,ball,,,,
17JUL2024,High Point,Snelson,L,4,CB,13,0,0,ball,,,,
17JUL2024,High Point,Snelson,L,4,FB,6,0,0,strike,looking,,,
17JUL2024,High Point,Snelson,L,4,FB,4,1,0,bip,liner,5,single,
17JUL2024,High Point,Snelson,L,5,FB,11,0,0,ball,,,,
17JUL2024,High Point,Snelson,L,5,FB,1,1,0,bip,grounder,3,sb1,
06JUL2024,High Point,Drew,R,1,FB,5,1,0,foul,,,,
06JUL2024,High Point,Drew,R,1,FB,1,1,0,foul,,,,
06JUL2024,High Point,Drew,R,1,CB,13,1,1,strike,swinging,,k,
06JUL2024,High Point,Cepparulo,R,1,FB,12,1,0,foul,,,,
06JUL2024,High Point,Cepparulo,R,1,FB,1,0,0,strike,looking,,,
06JUL2024,High Point,Cepparulo,R,1,CB,12,0,0,ball,,,,
06JUL2024,High Point,Cepparulo,R,1,FB,13,0,0,ball,hbp,,,
06JUL2024,High Point,Miller,R,1,CB,9,0,0,strike,looking,,,
06JUL2024,High Point,Miller,R,1,FB,12,0,0,ball,,,,
06JUL2024,High Point,Miller,R,1,CB,12,0,0,ball,,,,
06JUL2024,High Point,Miller,R,1,CH,13,0,0,ball,,,,
06JUL2024,High Point,Miller,R,1,FB,1,1,0,bip,grounder,2,go6,
06JUL2024,High Point,Richardson,R,1,CB,13,0,0,ball,,,,
06JUL2024,High Point,Richardson,R,1,FB,6,0,0,strike,looking,,,
06JUL2024,High Point,Richardson,R,1,CB,12,0,0,ball,,,,
06JUL2024,High Point,Richardson,R,1,CB,13,0,0,ball,,,,
06JUL2024,High Point,Richardson,R,1,CH,10,0,0,ball,walk,,,
06JUL2024,High Point,Snelson,R,1,CB,10,0,0,ball,,,,
06JUL2024,High Point,Snelson,R,1,FB,13,0,0,ball,,,,
06JUL2024,High Point,Snelson,R,1,FB,6,0,0,strike,looking,,,
06JUL2024,High Point,Snelson,R,1,CH,12,1,1,strike,swinging,,,
06JUL2024,High Point,Snelson,R,1,CB,1,1,0,bip,fly,5,fo8,
06JUL2024,High Point,Snelson,R,2,FB,3,1,0,foul,,,,
06JUL2024,High Point,Snelson,R,2,CB,13,0,0,ball,,,,
06JUL2024,High Point,Snelson,R,2,FB,13,1,0,foul,,,,
06JUL2024,High Point,Snelson,R,2,CB,13,0,0,ball,,,,
06JUL2024,High Point,Snelson,R,2,CH,9,0,0,strike,looking,,kk,
06JUL2024,High Point,Snelson,R,3,FB,8,1,0,bip,grounder,4,single,
06JUL2024,High Point,DiCarlo,R,1,FB,12,1,0,foul,,,,
06JUL2024,High Point,DiCarlo,R,1,CB,13,0,0,ball,,,,
06JUL2024,High Point,DiCarlo,R,1,CH,6,0,0,strike,looking,,,
06JUL2024,High Point,DiCarlo,R,1,FB,4,1,0,bip,liner,5,lo8,
06JUL2024,High Point,DiCarlo,R,2,FB,6,0,0,strike,looking,,,
06JUL2024,High Point,DiCarlo,R,2,FB,12,0,0,ball,,,,
06JUL2024,High Point,DiCarlo,R,2,FB,11,0,0,ball,,,,
06JUL2024,High Point,DiCarlo,R,2,SL,13,0,0,ball,,,,
06JUL2024,High Point,DiCarlo,R,2,FB,10,0,0,ball,wakj,,,
06JUL2024,High Point,DiCarlo,R,3,CH,4,1,0,bip,grounder,1,go4,
06JUL2024,High Point,DiCarlo,R,4,FB,12,0,0,ball,,,,
06JUL2024,High Point,DiCarlo,R,4,FB,5,1,0,foul,,,,
06JUL2024,High Point,DiCarlo,R,4,FB,1,1,1,strike,swinging,,,
06JUL2024,High Point,DiCarlo,R,4,FB,4,0,0,strike,looking,,kk,
06JUL2024,High Point,Wilson,R,1,FB,6,0,0,strike,looking,,,
06JUL2024,High Point,Wilson,R,1,CH,13,1,1,strike,swinging,,,
06JUL2024,High Point,Wilson,R,1,CH,5,1,0,foul,,,,
06JUL2024,High Point,Wilson,R,1,SL,11,0,0,ball,,,,
06JUL2024,High Point,Wilson,R,1,FB,13,0,0,ball,,,,
06JUL2024,High Point,Wilson,R,1,CB,9,1,1,strike,swinging,,k,
06JUL2024,High Point,Wilson,R,2,CH,12,0,0,ball,,,,
06JUL2024,High Point,Wilson,R,2,FB,10,0,0,ball,,,,
06JUL2024,High Point,Wilson,R,2,CB,8,0,0,strike,looking,,,
06JUL2024,High Point,Wilson,R,2,FB,13,0,0,ball,,,,
06JUL2024,High Point,Wilson,R,2,CH,7,0,0,strike,looking,,,
06JUL2024,High Point,Wilson,R,2,FB,11,1,0,foul,,,,
06JUL2024,High Point,Wilson,R,2,CH,9,1,1,strike,swinging,,k,
06JUL2024,High Point,Wilson,R,3,FB,1,1,0,bip,grounder,1,go1,
06JUL2024,High Point,Bock,R,1,FB,4,1,0,bip,grounder,2,single,
06JUL2024,High Point,Bock,R,2,CH,2,0,0,strike,looking,,,
06JUL2024,High Point,Bock,R,2,CB,13,1,1,strike,swinging,,,
06JUL2024,High Point,Bock,R,2,CB,1,1,0,foul,,,,
06JUL2024,High Point,Bock,R,2,CB,13,0,0,ball,,,,
06JUL2024,High Point,Bock,R,2,CH,13,0,0,ball,,,,
06JUL2024,High Point,Bock,R,2,FB,9,1,0,bip,fly,4,single,
06JUL2024,High Point,Bock,R,3,CB,6,0,0,strike,looking,,,
06JUL2024,High Point,Bock,R,3,CB,6,1,0,bip,grounder,2,go4,
06JUL2024,High Point,Brown,R,1,FB,10,1,0,foul,,,,
06JUL2024,High Point,Brown,R,1,SL,13,0,0,ball,,,,
06JUL2024,High Point,Brown,R,1,CH,12,1,0,foul,,,,
06JUL2024,High Point,Brown,R,1,FB,12,0,0,ball,,,,
06JUL2024,High Point,Brown,R,1,FB,10,0,0,ball,,,,
06JUL2024,High Point,Brown,R,1,FB,2,1,0,bip,grounder,1,go3,
06JUL2024,High Point,Brown,R,2,CH,12,1,1,strike,swinging,,,
06JUL2024,High Point,Brown,R,2,FB,4,1,0,bip,grounder,6,single,
06JUL2024,High Point,Brown,R,3,FB,10,0,0,ball,,,,
06JUL2024,High Point,Brown,R,3,FB,4,1,1,strike,swinging,,,
06JUL2024,High Point,Brown,R,3,FB,10,0,0,ball,,,,
06JUL2024,High Point,Brown,R,3,FB,8,0,0,strike,looking,,,
06JUL2024,High Point,Brown,R,3,FB,10,1,1,strike,swinging,,k,
06JUL2024,High Point,Gardner,R,1,CB,10,0,0,ball,hbp,,,
06JUL2024,High Point,Gardner,R,2,FB,5,1,1,strike,swinging,,,
06JUL2024,High Point,Gardner,R,2,CB,13,0,0,ball,,,,
06JUL2024,High Point,Gardner,R,2,FB,11,0,0,ball,,,,
06JUL2024,High Point,Gardner,R,2,CB,9,0,0,strike,looking,,,
06JUL2024,High Point,Gardner,R,2,CH,13,0,0,ball,,,,
06JUL2024,High Point,Gardner,R,2,CB,13,0,0,ball,walk,,,
06JUL2024,High Point,Gardner,R,3,FB,10,0,0,ball,,,,
06JUL2024,High Point,Gardner,R,3,CB,7,0,0,strike,looking,,,
06JUL2024,High Point,Gardner,R,3,FB,13,1,1,strike,swinging,,,
06JUL2024,High Point,Gardner,R,3,CB,13,0,0,ball,,,,
06JUL2024,High Point,Gardner,R,3,FB,13,0,0,ball,,,,
06JUL2024,High Point,Gardner,R,3,FB,1,1,0,foul,,,,
06JUL2024,High Point,Gardner,R,3,SL,3,1,0,bip,popup,2,po4,
06JUL2024,High Point,White,R,1,FB,5,1,0,bip,grounder,2,go4,
06JUL2024,High Point,White,R,2,FB,1,0,0,strike,looking,,,
06JUL2024,High Point,White,R,2,CB,8,1,0,bip,grounder,3,sh6,
06JUL2024,High Point,White,R,3,FB,9,0,0,strike,looking,,,
06JUL2024,High Point,White,R,3,SL,13,0,0,ball,,,,
06JUL2024,High Point,White,R,3,FB,2,1,0,bip,grounder,2,roe,
06JUL2024,High Point,White,R,4,FB,11,0,0,ball,,,,
06JUL2024,High Point,White,R,4,CH,1,0,0,strike,looking,,,
06JUL2024,High Point,White,R,4,CH,6,0,0,strike,looking,,,
06JUL2024,High Point,White,R,4,FB,8,1,0,foul,,,,
06JUL2024,High Point,White,R,4,CB,9,0,0,strike,looking,,kk,
06JUL2024,High Point,Ross,R,1,FB,4,0,0,strike,looking,,,
06JUL2024,High Point,Ross,R,1,CB,1,0,0,strike,looking,,,
06JUL2024,High Point,Ross,R,1,CH,13,1,1,strike,swinging,,k,
06JUL2024,High Point,Ross,R,2,FB,4,1,0,foul,,,,
06JUL2024,High Point,Ross,R,2,SL,8,0,0,strike,looking,,,
06JUL2024,High Point,Ross,R,2,CH,13,0,0,ball,,,,
06JUL2024,High Point,Ross,R,2,FB,13,0,0,ball,,,,
06JUL2024,High Point,Ross,R,2,FB,11,0,0,ball,hbp,,,
06JUL2024,High Point,Ross,R,3,FB,2,1,0,foul,,,,
06JUL2024,High Point,Ross,R,3,CH,10,0,0,ball,,,,
06JUL2024,High Point,Ross,R,3,FB,3,1,0,bip,fly,8,sf8,
06JUL2024,High Point,Ross,R,4,FB,13,0,0,ball,,,,
06JUL2024,High Point,Ross,R,4,CH,12,1,1,strike,swinging,,,
06JUL2024,High Point,Ross,R,4,FB,13,0,0,ball,hbp,,,
06JUL2024,High Point,Cato,R,1,FB,13,0,0,ball,,,,
06JUL2024,High Point,Cato,R,1,FB,2,1,0,foul,,,,
06JUL2024,High Point,Cato,R,1,CB,11,0,0,ball,,,,
06JUL2024,High Point,Cato,R,1,CH,9,1,1,strike,swinging,,,
06JUL2024,High Point,Cato,R,1,FB,4,1,0,foul,,,,
06JUL2024,High Point,Cato,R,1,CB,4,1,0,bip,fly,4,fo7,
06JUL2024,High Point,Cato,R,2,FB,4,0,0,strike,looking,,,
06JUL2024,High Point,Cato,R,2,FB,5,1,0,bip,popup,3,po6,
06JUL2024,High Point,Cato,R,3,FB,1,0,0,strike,looking,,,
06JUL2024,High Point,Cato,R,3,CB,7,1,0,bip,grounder,5,single,
06JUL2024,High Point,Cato,R,4,FB,10,0,0,ball,,,,
06JUL2024,High Point,Cato,R,4,FB,5,1,1,strike,swinging,,,
06JUL2024,High Point,Cato,R,4,FB,3,1,0,foul,,,,
06JUL2024,High Point,Cato,R,4,FB,3,1,0,bip,popup,7,po3,
