date,opponent,pitcher,batterHand,battersFaced,velocity,pitchType,location,swing,miss
21/06/24,Oak City,Johnson,R,2,71,CB,6,1,1
03/07/24,Tarboro,Johnson,R,1,80,FB,13,0,0
03/07/24,Tarboro,Johnson,R,1,79,FB,12,0,0
03/07/24,Tarboro,Johnson,R,1,70,SL,13,0,0
03/07/24,Tarboro,Johnson,R,1,76,CH,6,0,0
03/07/24,Tarboro,Johnson,R,1,,FB,1,0,0
03/07/24,Tarboro,Johnson,R,1,81,FB,2,1,0
03/07/24,Tarboro,Johnson,R,2,70,CB,13,0,0
03/07/24,Tarboro,Johnson,R,2,,FB,9,1,1
03/07/24,Tarboro,Johnson,R,2,71,CH,13,0,0
03/07/24,Tarboro,Johnson,R,2,81,FB,8,1,1
03/07/24,Tarboro,Johnson,R,2,81,FB,13,0,0
03/07/24,Tarboro,Johnson,R,2,82,FB,5,1,0
03/07/24,Tarboro,Johnson,R,2,80,CH,3,1,0
03/07/24,Tarboro,Johnson,R,3,,CB,12,0,0
03/07/24,Tarboro,Johnson,R,3,80,FB,13,0,0
03/07/24,Tarboro,Johnson,R,3,82,FB,6,1,0
03/07/24,Tarboro,Johnson,R,3,83,FB,5,1,0
03/07/24,Tarboro,Johnson,R,4,71,CB,10,0,0
03/07/24,Tarboro,Johnson,R,4,69,CB,2,1,0
03/07/24,Tarboro,Johnson,R,5,81,FB,13,0,0
03/07/24,Tarboro,Johnson,R,5,79,FB,12,1,1
03/07/24,Tarboro,Johnson,R,5,69,CB,6,0,0
03/07/24,Tarboro,Johnson,R,5,71,CB,11,0,0
03/07/24,Tarboro,Johnson,R,5,82,FB,13,0,0
03/07/24,Tarboro,Johnson,R,5,72,SL,13,0,0
03/07/24,Tarboro,Johnson,L,6,81,FB,4,1,0
03/07/24,Tarboro,Johnson,L,6,69,CB,3,0,0
03/07/24,Tarboro,Johnson,L,6,70,CB,13,0,0
03/07/24,Tarboro,Johnson,L,6,81,FB,7,1,0
03/07/24,Tarboro,Johnson,L,6,70,SL,12,1,0
03/07/24,Tarboro,Johnson,L,6,81,FB,12,0,0
03/07/24,Tarboro,Johnson,L,6,81,FB,9,1,0
03/07/24,Tarboro,Johnson,L,6,80,FB,1,1,1
